ATQH_w,DVPQH_w,SALEQH_w,SEQQH_w,IBQH_w,NIQH_w,XIDOQH_w,IBADJQH_w,IBCOMQH_w,ICAPTQH_w,TEQQH_w,PSTKRQH_w,PPENTQH_w,CEQQH_w,PSTKQH_w,DLTTQH_w,PIQH_w,TXTQH_w,NOPIQH_w,AOQH_w,LTQH_w,DOQH_w,LOQH_w,CHEQH_w,ACOQH_w,DVQH_w,LCOQH_w,APQH_w,intercept,month_end
-25155120.093951773,59489658919.53755,-782632.6987935052,-2043663070.798491,-9899011257.13952,-6876796203.645328,29181362572.435196,25211680995.515114,-7310587744.28492,-278457359.3335931,1142.6922660363923,12905273791.519543,-49183244.53477765,2384497244.222974,261482001.80672303,141376928.36975834,-1141599502.7172844,-328611863.2912012,-734377215.2867048,-29716542.105797734,180068043.5154726,-0.07548653592695094,-208567774.3469102,13122514.746305551,427411162.2456478,0.0,-197379257.75449753,-165281322.4730245,1952168207.9936557,1997-12-31
-112016661.9346586,56604696239.12876,-2362856.7560213525,-3313831233.6308947,-14393017460.383215,-6322682349.3925905,28014840632.122166,19291405227.478767,893931355.7995698,-312118816.36473936,-545.8249563238347,12079144765.372595,-71711567.1231047,3793379048.0282354,2958271185.8967,164469573.32640576,628341580.8510973,-2291611477.598604,-279611855.08508027,-59144228.505741954,302765464.215005,-0.22172488213856992,-249303192.80282912,-5017896.5848235395,596913415.0319374,0.0,-271632917.56750953,-203959185.4227251,1985382779.2566836,1998-01-30
-4640292.717488061,13370935004.618528,-11433624.534146937,920225342.2791144,2809721542.359986,-9962638803.96135,32272667100.60319,8197844582.598082,-35016591.166909866,-151087299.6998148,177.5197970295683,17037702954.340008,-68806936.72641128,-704957553.8867791,-4386827344.044665,38607442.645518444,-880677628.3821931,-1053346334.5211204,-2232250711.7971635,-38960196.08546723,161198372.27514893,-0.1278368599257493,-226482933.0184729,16769704.235290201,517361303.3103461,0.0,-232185158.16529298,-166496457.90352416,2110926680.274562,1998-02-27
-52371634.13755673,-11152596067.340034,10507030.882745117,-1915301367.9422097,28652075686.104897,-2503041025.120837,2157624410.508439,-10442101636.977428,-14236733325.452282,-418760049.7775848,39.18794644855841,12460429428.353386,-27725333.179817706,2412639613.2667007,-926350632.104545,297142715.86769897,-1272561851.0554929,139667417.28541967,418839725.1849356,-14660007.844926193,188454639.84603617,0.1023334155217064,-204098718.17141965,43090680.72158919,94038749.49441575,0.0,-209966221.56106526,-148483051.7480171,2037489899.2411063,1998-03-31
-197419456.090844,-15261749429.918547,7187468.578341134,-1214596700.001986,31864829488.67468,-705698201.3217915,-4653667918.128408,-17941694024.84918,-10617593069.373344,-120541403.88639025,392.29804679315066,9033771834.801172,-16093590.080091821,1553094491.3329213,-1000304275.906408,12490556.759538427,-2434898872.260452,1226473396.587897,-420894098.4292487,-242980.87018096427,326322931.2720718,0.028407402185091888,-220320921.48275524,59227355.62459959,135958831.85129732,0.0,-218065345.4177952,-162666578.00443932,1986378128.3917394,1998-04-30
-62641471.12025146,25167051447.524487,12668911.531180134,-3922399203.6137934,25886492319.941517,-2617406160.9366574,4034616343.153728,31600690656.43811,-51905887158.91667,-586854102.1595266,-1095.6158385721176,18284272757.079834,-33490903.914944287,4600844840.388077,2076484675.6050239,438845917.1254988,-2764221314.3752136,1358249259.1601903,-390392376.9164055,-7441568.436231502,234984479.65800494,-1.2567817238646246,-364760408.0520787,60814652.60244297,142239979.46496576,0.0,-274900326.2928297,-200540412.79360107,2037051226.9893224,1998-05-29
-581356638.3531737,27838598567.63009,-12248493.003497927,-4241666820.857154,44824627199.40641,622622627.8134346,14236299420.901697,37009538318.28381,-82187157051.36783,-151078061.1141806,4164.00041662328,22532639330.56367,-27691473.790545728,4991071267.068252,2999361719.5675035,-24212390.05340348,-104215686.62858404,-708962496.6100565,-181729812.27252758,6227382.701878838,768615828.2193134,1.0366930985096738,-345995426.69430673,77616451.19961512,177034845.3684797,0.0,-323416195.8876003,-188249215.97932422,2304890573.2673573,1998-06-30
-171496198.40690643,-42004561168.01539,-57597713.220717125,1962644659.3248317,42469378626.547,-4487879929.143462,8430108349.987979,-18039756667.20277,-23115305442.018253,-744098147.5260732,-150.16308827309612,24188518445.486965,-55204905.70385434,-996406646.5254732,-5780804982.803654,660216563.0981133,3141677306.4338455,-3808602423.8834825,6855104417.585807,-23095146.428426538,288049194.23308694,0.44822117181103993,-173935270.7617295,-73047174.6536455,708997597.9411902,0.0,-249007531.00004235,-93955179.32876366,2327936047.723933,1998-07-31
-797521095.9012932,-57942999181.308525,-50565615.29336333,3313075035.9848742,60220469075.59392,-4859884944.270347,16073469865.029455,-26875453891.52101,-32434639106.124474,-197662145.81212327,646.0353454047462,18059250477.613506,-33118052.639469996,-2275188381.7344146,-7354059137.07048,144808309.4860171,3931817156.5081496,-4123166688.3393693,5671539717.064952,-11983806.507287264,873296124.8995192,-0.20498915091610018,-189675882.54460517,-59183112.3891582,731833649.0109053,0.0,-212626359.05881277,-80377344.96097852,2447587854.7907715,1998-08-31
-408710479.64468753,-9369662965.172333,4295003.5014067525,-1056949852.5247394,26695684608.882286,-5096101068.635808,11748867686.391775,-10822086810.07825,-14208581450.008854,-380145279.6674266,-69.56564176064823,22316138349.87341,-61399535.30113497,1896276455.5578055,-3846780109.1686954,267793854.5732924,3767767462.038969,-6337812175.532209,2527550425.4753847,-31692763.56301658,576385314.6728859,0.04110757850085185,-288793164.31709725,3064293.2909596437,539556173.020549,0.0,-277465620.3420009,-190861106.43380845,2295200176.7077055,1998-09-30
-226679406.2598554,5124518419.997654,-22433945.025264505,-2727106350.7288756,25227503320.555176,-6474414263.48384,20471759785.173138,-7911476119.690169,-16327461250.32564,-609967074.5437086,1289.3629675231186,22984322208.432785,-63104944.854369104,3637153700.8514314,-2858447021.227585,486070982.5904482,5953667076.293315,-8746529826.225769,3217969499.250088,-43055457.18654334,401624910.1839336,-0.01861452897300193,-269261188.43761563,-46626617.145785116,416369452.8603776,-2.0337192929614764e-21,-197522002.16740063,-174761711.59071022,2459310860.0914235,1998-10-30
-66896145.15702868,-34247069163.555237,-17698826.203433473,-1084008355.851333,38877082281.42236,-10368245486.12806,65160824777.029495,-12090076014.631224,-19486863299.7364,-491365750.899035,-267.68857998474783,33024294736.944492,-33756123.341721505,1697381630.9231493,-5178032803.544757,368943152.26717293,3456189500.243445,-6293074200.860071,3026096065.4757752,-16351489.07236201,236174335.73425716,-0.3415939597385149,-258242092.8185884,-22639515.86015656,366898150.1481534,0.0,-235125429.78957126,-182008692.1857503,2604793756.423914,1998-11-30
-381353984.6891669,-95208899881.43726,-7663642.348723636,-4437136315.779467,86381531893.69449,-15470310105.899464,402499574082.76917,-34821550308.42988,-33109401995.369244,-481353278.6518983,9999.288952114233,50380725353.0626,-61884765.55720168,5324291177.68585,-3403648559.334903,391031605.5890976,-3638341731.343365,6260346992.317896,-2115692916.6810124,-16780566.913601086,541256180.9689219,5.328868175147546,-113292365.69312836,48997346.16928577,401744681.356485,0.0,-370585817.32350695,-226821212.8455568,2703941082.913634,1998-12-31
-810155365.289523,-24279750189.776993,18327761.35797837,3037872709.789225,86680131666.86069,-38405573248.65197,513467394612.5633,-26215984221.123337,-16325072261.578825,-736751572.0080112,-9071.547535645532,83489066613.4097,-142426296.28086883,-1410790077.835224,-9956542228.061337,575614708.1808938,-6013035721.980501,6843537271.307229,-882331668.6626813,-53425377.66919945,1079797956.4028325,-8.783921476932354,-491598089.96142155,8339898.574354625,593652401.6071429,0.0,-552922165.6588616,-294464862.03773683,3236435815.8058963,1999-01-29
-342834280.1203674,-36201198204.29197,-37505605.02675222,-4340942471.111724,61913458450.599106,-15433202915.175655,100245951585.09792,-18402162827.00286,-28691867456.65039,-473115631.0178489,152.19341768904192,40186532078.48325,-67092951.43226497,5209319488.656831,-1732643785.8546243,308421145.0827753,492544195.6101818,-256366394.9853317,-782305134.9366685,-42216685.197636314,564119130.4631927,-0.32698808400967777,-323310790.63856936,19171807.309140977,349102919.0701192,0.0,-262932977.8536716,-245528973.53956282,2548634272.783778,1999-02-26
-229589122.27568394,47949260205.25403,-30840697.08282522,-3421463073.9674506,-32072273627.853954,-5314831756.827935,17343843734.8153,18036995229.318054,13785370303.206665,-620138812.3441243,26.691873502769806,22596556349.06781,-62183946.157929055,4361097399.0707855,2860813142.205971,429791452.05530596,5265384668.542812,-5562189343.507555,251244923.12531435,-48900507.174769625,466358288.3694412,-0.34847841884268815,-452847640.8320716,-7394669.261052689,358736048.4332534,0.0,-336657476.5877804,-260349999.9128591,2307441446.3164153,1999-03-31
-130810413.3501181,44041936234.69607,3574206.4357139096,-2320637154.2871456,-21279086449.10781,-5508090264.550975,17808672063.005013,12971502216.183603,10455502940.497688,-524784242.4444833,-637.5448906629063,34596226504.01465,-79550387.07152675,3070027119.9241185,-1375563126.6374598,282628297.5338563,3253219446.1192713,-4200505226.798442,1196666703.2747946,-76544767.35148637,414308743.8748778,-0.004964733450844969,-415767033.35006624,-51115031.0908816,405441096.90810966,0.0,-311778645.7840211,-305401252.42138386,2442470494.5049987,1999-04-30
-219125820.93164316,34025293052.321075,22091029.81837844,-1032087582.3305346,-26734850491.173286,-5123621726.44097,18990688933.397167,13525640520.024876,15901633346.530325,-309348365.65527153,570.1487827391298,25966701297.35133,-22701066.387281608,1620955823.5507371,-1387108300.1554441,165136665.21872166,2011517125.3051789,-2321066709.6851206,-220018926.48790628,-11569012.138573343,345838225.3588597,0.4871858545119339,-334896607.98324746,-14264874.114785455,284087546.4609468,0.0,-269631693.9552745,-138981518.1033865,2493069224.8259974,1999-05-28
-89927724.11192779,39395622281.55914,20483000.691344928,-3016281208.8457837,-20484490544.092167,-6054559760.9036875,23772844484.690315,8638626204.863453,16852019655.164152,-546714905.0977591,-407.5194938101309,28651438780.71642,-54439446.191022165,3694903162.043618,520276251.47034216,363273728.9488953,744145323.4208145,-1337252111.983098,1640179185.9321182,-33103431.73059793,280354123.06139547,-0.21021255207524203,-331305854.7149173,-9434442.073076867,407745818.55385655,0.0,-240705915.236796,-192736238.37095758,2546410744.187995,1999-06-30
117953850.59944679,-38417233352.9039,9234908.750550348,4556781302.388024,47456173860.65001,-1641082852.3125677,14199772307.36348,-20816640023.567215,-28137435077.023087,-668287712.0574235,-3.3650976990525754,28082193119.52124,-46919280.43769168,-3913059628.5039163,-8491860290.3032675,532444174.0746525,2649746744.8680196,-3443905646.1360765,1062964391.5119756,-47560666.02967947,2269918.216810172,-0.015701264103211276,-285032552.08272845,-102229551.1499237,379378818.7153007,0.0,-153911287.07686228,-135193069.89255005,2536423149.3861036,1999-07-30
156946882.55442888,-44130980814.69034,9991986.511990108,1370051054.8335385,37558233798.28741,-4971357471.710775,-4945923129.204238,-19842207068.117657,-15224330766.97502,-346763319.10754126,-126.53243777807111,17801999262.24191,-61621198.92172186,-1097381384.9792287,-8459158114.909261,254196392.7925508,2221168025.453212,-3669505338.783081,3010101737.110645,-33067065.082916655,-50098326.129281685,0.05380113917752029,-262212456.3397839,-86017146.8094355,167788204.98370254,0.0,-81308798.38707332,-95852225.3751354,2641123942.4606423,1999-08-31
-382524780.4784796,70847179744.42201,-81212487.0626671,486230645.32110435,-1427074051.665083,-7120116304.124439,4751185420.892273,6211101750.738334,5854955627.227969,-482876093.2664079,169.55438705381098,37634188884.35706,-79319353.24277112,499983019.27549016,-6026783903.081511,382131491.388496,-3616500960.7373204,3428725795.776576,8526890311.564174,-63606625.978902906,521071243.21619284,0.15778165992384083,-260814446.11758876,-232592542.70282868,399128198.8056512,0.0,3563045.3813808146,-98679054.53306158,2914065010.641603,1999-09-30
-487283252.0092844,52008677402.89063,-69430366.68479246,-1848649388.4851956,2790362554.8223934,-5306537285.471397,7331710265.879822,1062382698.8469647,4720922039.943185,-271966421.76735276,-28.15054467636927,23421078441.220005,-86895199.77905026,2742037553.39498,-3481730526.6325502,140311003.02542388,-3263923114.5422454,2964550062.8728886,8901497235.71467,-55769027.60264649,661802424.5255994,-0.15562947527181534,-436939878.3631105,-239496428.0184028,261153404.60789412,0.0,-56488231.716022335,-148388021.93670106,2942163146.154008,1999-10-29
153160179.86401042,26027228775.31952,-109553276.0152743,-2616641244.9199567,27438098487.65313,-10439248145.129917,-4427176945.349726,-13249840629.98259,2806524690.514488,-609268942.6296843,2184.123824121702,23222953325.655098,-128286652.37702376,3218810380.899387,-4896580349.322698,519992356.9409778,-6675626099.256415,7349065444.0322695,8146484644.606424,-77433805.85673377,25015362.951323837,-0.0381458081127086,-279659082.70125866,-208454938.87469748,242358126.99061182,1.5439030802491144e-22,-88054070.30289058,-150834909.58044407,2763915111.5199194,1999-11-30
178257918.0429649,-28058620422.611057,-46627228.943926744,-4788488316.736117,49322641999.88532,-12642792770.66077,-12884430540.5974,-24767053138.337513,-12127781141.057999,-930386633.6320212,573.6749012030502,32543251158.506954,-126269647.56814532,5686281288.070309,-1279754643.3968835,845008050.8398898,-56943758.02017568,-313770009.53285664,5564585346.320427,-72368732.47632287,-5994782.062411583,-0.6454383800342177,-257810611.88948786,-132307747.12891701,-431282458.980357,-4.5792690499121756e-21,-833536.4149079716,-156726092.10340077,3167138786.6269646,1999-12-31
667407786.3392004,-25427949264.97845,-70511738.52591918,-2782544467.953863,66796872516.145325,-22799067534.643566,37107519140.37141,-15894284424.120567,-26726865288.79265,-944872360.2312951,-15055.566552702396,34881641390.08669,-79295109.37691382,3200720107.1355166,-4270073535.762417,872282340.8164005,-1424690099.120165,714507779.1732272,6588178946.767774,-80976858.66755193,-528687694.13950884,-33638899850.72631,-207782237.80626854,-183365072.20634577,-126025570.79402228,-2.3315229328943704e-06,-38449034.10431667,-96150564.36823463,2850793486.0746517,2000-01-31
-10679715.893194601,-20917268994.993996,-20349538.451517075,-585658692.3699273,51718682385.17603,-12649705738.408628,16359312293.08857,-17008729905.577751,-22775834164.446964,-314277522.4122123,-1188.8794440416584,43638101668.32994,-69299483.18455586,1018040222.276534,-5275835775.845021,266426216.7531228,714121040.3464538,-631027386.2727872,5222330135.887358,-72953557.99653761,118262364.96069501,-0.14203254827763773,-296481185.5353368,-181320205.7880918,-228893692.63979396,0.0,40926909.63052294,-95155904.43517384,2704700878.8620796,2000-02-29
-277930743.1425016,32924310928.860832,-9207375.085038329,357799869.33820593,12060917083.611013,-13789586734.572939,12876911662.092289,1575813252.8056834,2021139820.4322731,-1072609378.978335,72.39601618745196,35308577941.7783,-71070436.25205572,1089518757.9106145,-1949155614.7885656,997270048.1766353,-1750087542.4550261,1222048895.671293,2575104060.365381,-40651938.685073346,402709763.6017398,-31248183403.258163,-263836888.24600193,-124160338.91653332,-171490194.16154143,-2.038675232594671e-06,-52962811.7344145,-115536374.27145265,2982236273.999167,2000-03-31
-34708009.05778958,28436970342.465096,67902982.0711895,-26889510.59461076,13931659141.529894,-15247703997.99639,36984049337.259834,2192284661.2593594,-4590095254.778492,-547996609.5158298,197.6177558299834,26853805046.00231,-57743681.13648366,708465771.4195911,-6159204095.905176,455269427.0295581,3625992469.478352,-5474061676.448022,2812104297.0257983,-36339395.05294408,167824828.8394554,6956765193.197341,-352373183.7332207,-103347974.77113523,-154540535.05689642,-7.495353525869702e-08,-114288451.2394029,-139774450.68687642,2903797477.286255,2000-04-28
-725679406.7123271,77529870769.4718,21694437.906212203,-4519561028.316032,-10861207202.805428,-3186550797.5336585,-13514206524.940321,3402717967.6416616,4989059278.076432,-728117836.6856551,-742.7834921045346,8269237533.058901,-56064122.67034763,6084583639.412537,349214556.6716539,583655700.5422295,5561297592.431258,-7692782839.990303,3772523966.737964,-42519973.514500976,883896264.5510898,-8553874137.402578,-394464208.29153115,-93720921.0231394,-388608058.5542793,-1.622737850807896e-07,60459777.244542815,-138133688.90283576,3056448465.903387,2000-05-31
-881278014.2614774,64807363288.41271,47714566.91336819,12533688676.803823,-9008951877.630373,-9776833094.461409,-4558431722.116558,6340884003.386025,9941934623.397495,-213517064.31458843,-24163.1401063089,35930655351.3362,-93792068.45418666,-11318278577.927624,-20100849456.796368,107953386.06571083,2126662831.5800557,-3348417725.293477,2667659955.4784336,-83059232.91434167,1045589748.9267884,-11723777132.693785,-257822290.7704931,-143459785.61690637,-728683072.8246118,-2.9035840199905613e-07,63834550.645973176,-140991697.05158955,2926767927.163601,2000-06-30
-521757207.95045054,-43997641629.47108,6515794.5376829505,3424264801.3911605,79846126831.5541,-7348436553.460256,10937565117.621954,-46047198985.49465,-31121611136.09163,-537267362.4663087,-15129.639696768048,34218711055.14529,-104162422.49936862,-2219881761.7049813,-13522929460.543112,448633054.7856089,3712209235.5419197,-2421716061.418564,7870733629.251855,-115714327.83107318,694057240.9309323,-4.006337291796251,-203168232.93072057,-104314957.70854054,-298638918.23601377,0.0,-201703151.58260164,-161572859.60140154,2590184718.134207,2000-07-31
-861546681.7369432,-22308347352.743958,-32632483.94681465,-3212826653.569253,78372569376.1984,-8686096762.680584,11652017117.027914,-45512984237.19639,-29895475124.88417,-327844810.8673531,1080.064440186902,6029257566.190255,-141232909.57320526,4572377443.124888,-2673993863.017878,182094083.37319937,4915188833.145097,-2680912427.4336967,7190870039.796682,-141684097.23044074,1092839726.8246548,-0.5006679823708069,-268484729.3560544,-151592368.84467345,-494627852.4398017,0.0,-154918729.19996077,-192468575.07855225,2931456104.7812643,2000-08-31
-675708298.7866502,-56009032018.95319,-7803140.145201938,-3205623380.6232347,83264967990.972,-2403985019.892129,7768617701.187305,-43251620705.97454,-38525102981.92966,-585767931.5501288,2022.2769971611394,11770739789.037428,-130625248.53187235,4620956732.849117,-2553234082.0653906,458558058.8260317,276377264.1012321,963098391.5688874,7025016647.0568695,-113992382.55816357,884689018.5941521,-0.7751728080239474,-358458950.540956,-99356446.13089389,-471862657.8106592,-9.215419447131599e-22,-75122333.94384545,-194886287.45973834,2816240221.549223,2000-09-29
338471329.2014576,-82076800304.6677,62430027.933228776,-5857811209.837166,177095066546.8105,-54723883624.99571,133859698585.58702,-267362872151.39645,146971604639.76105,-327456233.0665986,-41997.33189047379,-1294990281.7440429,-131873324.42101817,5956736711.756572,3400185627.914142,260463250.11398634,-2577998292.951108,3651865328.367179,6619349719.774916,-115064266.43504629,-165348663.36568028,6.943031400230279,-182680035.69005817,-12083651.467335805,-560525769.5265921,-3.2101826189849534e-22,-130094870.49250133,-165137232.98072568,2799063589.688343,2000-10-31
-335070908.6205765,-179224961758.40768,-25612123.09557825,-10133636480.380981,206910329292.47244,-13524468964.260569,-59652184966.72055,-109926940569.5615,-85387565366.43637,-636100721.5346191,-496.4853200013854,13397543521.521976,-152369913.93553412,11224452106.538248,3647957510.63695,530482362.7500772,779960649.3546908,1840484107.7085495,7764883680.637416,-118668994.3558846,583611198.9561155,3.8704773843713274,-200222033.67204735,-93554060.97302449,-444723842.7338674,0.0,-177289428.72951332,-240320480.5572512,3343967298.2984767,2000-11-30
448549873.66732585,-67222322761.35036,51758612.03974246,-21820350696.12709,142378628468.14316,-19618080262.61451,88520379950.92418,-76271746075.62361,-45273303449.54274,-500570677.8679892,-380.5755110063286,12195103442.584322,-168674422.15602365,21981859772.902687,8657537663.049328,432635645.6121988,-1588187815.2581449,2946771939.26423,7789902230.665939,-141731576.67233106,-224971785.31243885,0.16846248488358476,-356619627.8949444,-63046594.70137837,-749236956.8969898,0.0,-141887849.00738093,-194528419.62970027,3837872631.6909122,2000-12-29
150562437.12156504,-8515255749.460996,-14640001.968930656,9967092403.485325,129483186773.22258,-8755287211.45945,4062700444.4603486,-70977994671.10075,-54468869628.64566,-512562570.6271373,25352.752993079972,40671517214.07351,-91951779.17933477,-9521103918.374182,-35703526786.410194,426658309.9030612,3937183604.9336376,-663303876.6555505,8469103986.774437,-102768651.04740103,38862446.51692257,2.6795719801574873,-415571765.7253464,-126385436.14936839,-634752636.5488448,-2.2219257673699042e-21,-47171519.69894895,-164123426.38270447,3828766651.2105765,2001-01-31
22957109.504734226,-4422760628.934459,27126397.971126873,-5940962587.508776,73809565084.02234,-8788569487.265427,-18408453130.127724,-23454998736.273956,-47115204458.72727,-807817519.9755074,5880.7668703915815,29994408617.168842,-137416647.3315235,6812044351.656839,-5888827865.155801,683372118.79935,4897265784.17971,-2368942989.3600454,9123518977.436293,-106190114.83935411,217865618.14438733,-16.066804964655496,-334660634.31436104,-140160747.1891296,-264358373.37551036,0.0,-233713373.70046756,-248056120.21807173,3761283988.386324,2001-02-28
610913806.9309096,-2816989465.9943523,29901221.893779803,9640647464.128956,78700880789.57506,-17232507158.654892,2794142063.8011093,-30375969027.465496,-36399191058.69176,-893582313.089496,546.6023582457872,21392355325.68077,-145715421.70824945,-9256241464.883879,-20095840279.414448,811254112.1041559,4156260955.606822,-1267041454.4743156,7856939546.4267845,-110036078.55536115,-406714983.87351596,-1.0340692028070122,-440953193.8038654,-103170833.78246613,-642922092.0167418,-1.5461941806766868e-22,-80275199.75178243,-183170657.62922475,3484413838.435891,2001-03-30
-676489295.690029,106009303598.27646,29215713.942480236,-1853485634.2945817,-15600650645.073378,5616343909.729898,-34655502679.22159,5401893220.41258,1988029781.035911,-660394605.0724641,9799.958999308243,17398321253.521812,-94756519.95547478,3205930234.052105,-8307129803.074558,578408472.5622244,1929539882.903524,2286964021.663825,2461150660.5027995,-72033673.83529393,877143222.831605,-31846389949.788395,-422846400.9412696,-30903277.087487478,-394475844.0225088,3.137677798922005e-06,-190479088.27708238,-191281899.47699907,3485398907.226221,2001-04-30
-640899000.6257985,172398030919.11963,10689525.195102697,-3457654692.625719,-29991333535.62447,4682773992.747503,-30310995954.21187,11442378273.704296,11442443319.952753,-182738497.24664918,5743.886874364585,14164457505.791914,-91459066.62295118,4356465754.993094,-6617512852.769872,-45862691.43219325,1760236960.6906002,708947674.1436667,1260445532.690266,-61167950.690627515,924156412.217698,-3757581221.1343713,-597767836.604087,-41842238.108910725,-582706556.3341378,5.597778719536762e-18,-222047692.41296443,-279786745.01506096,3338446910.2456536,2001-05-31
-412526556.1211976,125758777960.92815,-15725744.523896245,2054081032.8312163,-36533214400.01451,3707650652.6935406,-32635276433.092155,16617859501.642933,16617835813.886007,-498215877.3562243,-12825.701674649024,12943263909.294043,-133074463.95088328,-1047009470.89262,-7526144094.90214,342631672.9499708,-850288195.839907,2614908274.2742023,2695572068.0927086,-94352376.26833226,673425562.8113067,-11933086574.334433,-452005806.42673266,-86587279.01173662,-456901406.48536134,-5.005051114476031e-21,-65997474.61869884,-251458092.0825097,3017536444.4626503,2001-06-29
200122724.53301686,11924264058.507975,-2430885.6933669867,-3133917083.974305,65074955678.10392,-5190540323.200891,30285712160.36173,-28499853908.804867,-28499865604.179443,-1002484108.8959923,-349.84940903372535,19815255417.61216,-155660096.6032084,4068638666.6328955,-3309732524.877873,895578978.3272784,-4007868116.013731,5812250078.690364,4567920839.049836,-140286409.12306237,30309345.07629762,0.5617345573924121,-308415279.01843214,-30839716.872578926,-533782416.0901315,0.0,-65742068.002631515,-193742529.13933164,3304537695.1464014,2001-07-31
1550645934.8507285,32851350365.856422,6941765.13803277,-2568800583.417313,47587623741.990005,-6156238238.572659,60290734854.12309,-18790538844.07446,-18790538942.157955,-1717996093.5594697,-850.9580765565976,16544285154.26034,-150563779.6644897,2870500057.985853,-15729708651.255198,1540337058.2808807,-4801698405.457433,8008890670.545038,5351247621.153599,-128044581.44424628,-1284817812.6552696,-134765328630.68243,-351694275.17482126,-135792323.9247572,-439347161.5656834,0.0,-228092788.28550702,-247932702.1094244,3405889939.235664,2001-08-31
-317803218.559761,-72871050041.23242,-36490390.44295102,-4083834540.263764,68429143515.628296,-2509647869.3831673,-1147636632.4176211,-32475323427.517464,-32475313980.834667,87216467.75304563,-850.2909685003077,7346979591.420426,-121223821.80321494,4445369501.966786,-185325240.36083585,-185870894.90199706,-1755688734.905035,3488240841.035522,5518262043.807984,-108083396.19683565,531786303.8844068,-1.4943719651360674,-402056150.2084881,-101150458.79713333,-739044882.4627762,0.0,15241853.668367308,-193530121.59359866,3335346176.674478,2001-09-28
202481537.53910354,27722283402.441525,53278261.45927917,-2847074024.4011455,45524296928.68409,-1765335020.3582494,5067804348.332529,-21778669202.31491,-21778669368.610687,-375991096.37308264,-28.665814410255997,1069021783.5630983,-100126395.75741024,3073255552.699253,-4566347064.775481,303576522.9549751,-510211731.8253443,1602335862.4372208,-1063945496.8655145,-93097241.17975764,-26881031.000875518,0.10102707356238143,-77311920.73213771,64534882.02685885,-586826454.400821,0.0,-22447660.85365293,-186957501.45390016,3423278252.121838,2001-10-31
-105720354.28265695,17195380050.324444,57594915.51008228,-298779021.8204225,45413742658.02233,-1367014418.8785377,2862403794.643592,-22367885434.70665,-22367886591.556427,-79550597.8973186,-181.5392856605096,9503875832.640488,-93124722.69630848,534866798.6621745,-4690213746.647762,-64855085.91108222,442643621.41316795,951579016.920555,10514110.186281828,-93068550.78903085,325505949.4047164,-0.27031610753751467,-193831204.34402472,73332380.17732657,-566666021.5605556,0.0,-206733466.84130424,-217487271.07097223,3376991053.7106886,2001-11-30
-261164432.67968282,64871405516.84895,42525820.44312624,-16704451633.150564,10551224016.185556,-8503973298.57533,50225526209.52692,-1359561222.1686122,-1019942510.0175174,-103135526.58629735,463.70685019759617,7415809369.158116,-114826795.42505413,17122388272.0823,6814165394.7686825,-54848496.51544468,-121924019.9838784,2125425663.9437768,2930196838.834742,-96109434.54234955,503839187.8497665,-0.8832455483302453,-430658854.40465903,44293791.552368775,-285030663.22917235,0.0,-266989725.26146904,-235098411.56881723,3697639749.999047,2001-12-31
-47377199.58802642,122914640916.97054,47869952.56881255,-1959906511.54415,-13095315341.862684,4816450808.696216,328999480075.0402,-117132619491.05167,119427423435.56213,1698749.5084243047,-863.012936125486,33206411982.00202,-220966497.9938135,2110222449.9620104,-18292439413.38482,-167092431.85739538,5247068827.699785,-1488106552.6036909,5646710798.656788,-139407109.63853917,361070239.2868435,1.30892199809671,-656908860.0204109,-36339242.353137456,-281768513.78235364,0.0,-271802318.29735297,-291437436.89513654,3388570964.8815975,2002-01-31
12172190.92173056,109350123319.47554,66119021.52276582,-13092105387.769892,24029099247.953842,-10932043372.133774,251902831783.31622,-9945705682.95286,-9985738887.642475,-33276775.6907083,7014.661311307592,60773243191.11323,-196194027.38375404,13200799165.450193,-1200784413.0317066,-66244420.54949765,6402206397.041341,-4255874783.7833986,3986824540.4320164,-141320120.97866857,256451306.48328388,-2.2742251864325818,-330706328.8950388,22328615.510278836,-812044881.4408922,0.0,-135319405.90958983,-242121705.33105093,3422633986.007265,2002-02-28
383207030.604151,122721237479.21764,60501535.39517426,-14154340125.5354,33713625690.942673,-16147093785.326883,245661913463.75302,-13976432990.271122,-11875783310.725956,-702883304.6206436,-10704.283812202899,20123652674.82556,-164484289.09618896,14580454129.769636,4143024182.6481,551079456.3079834,7642955845.603188,-6119358525.704941,3379584732.9325757,-143245760.94281027,-104280196.86471704,1.7645455037348416,-517147182.30770135,36992193.973758824,-777389642.9275879,0.0,-127987284.53430343,-261230125.9877924,3454485651.7892976,2002-03-28
158174029.76874292,50180422633.64847,69538962.62073141,-8418002687.314226,8038646549.860434,-6084287107.765228,638147739319.4023,-8510291667.987067,-3985508508.9351406,-472516997.8956598,-11932.622359821065,17210641382.610268,-194281291.33576992,8872225412.408815,-351262714.324486,293697124.8241025,10124931363.442156,-9430258667.95921,3136856092.2484655,-141890226.92862254,115739421.85928905,20.137881682164622,-270169455.1919563,-57200231.51054722,-565362664.0982589,0.0,-216195254.7340112,-240556141.99748158,3610688320.8124056,2002-04-30
