Date,Open,High,Low,Close,Adj Close,Change,Pct Change,Volume,Day VWAP,IV30,IV30 Change,IV30 Pct Change,Call Option Volume,Put Option Volume,Call Open Interest,Put Open Interest
1/14/2025,191.32,191.98,188.3082,189.66,189.66,-1.35,-0.0071,17174854,190.1302,34.45,-0.2,-0.0058,110509,49960,1422992,1245140
1/13/2025,190,191.18,187.36,191.01,191.01,-1.03,-0.0054,21823699,189.6793,34.65,-1.61,-0.0444,149496,68044,1384237,1223389
1/10/2025,194.35,196.52,190.31,192.04,192.04,-1.91,-0.0098,26665206,192.904,36.26,1.7,0.0492,254363,130683,1475494,1234517
1/8/2025,192.5,196.29,192.38,193.95,193.95,-1.54,-0.0079,24864766,194.5071,34.56,-0.07,-0.002,216416,85045,1444953,1217681
1/7/2025,197.05,201,194.6,195.49,195.49,-1.38,-0.007,26487244,197.3221,34.63,1.83,0.0558,291326,80016,1421311,1202525
1/6/2025,194,198.2222,193.85,196.87,196.87,5.08,0.0265,29563638,196.7714,32.8,2.36,0.0775,272465,67782,1372200,1185771
1/3/2025,191.69,193.21,189.975,191.79,191.79,2.36,0.0125,18596159,191.7626,30.44,-1.07,-0.034,182906,74870,1462448,1220291
1/2/2025,190.7,192,187.5,189.43,189.43,0.13,0.0007,18444947,189.5504,31.51,0.93,0.0304,169308,55349,1447190,1205130
12/31/2024,191.06,191.96,188.51,189.3,189.3,-1.94,-0.0101,16170538,190.1114,30.58,1.66,0.0574,114840,46355,1446764,1193633
12/30/2024,189.57,192.55,189.12,191.24,191.24,-1.52,-0.0079,14264659,191.2597,28.92,2.5,0.0946,147781,50485,1397790,1181920
12/27/2024,195,195.32,190.65,192.76,192.76,-2.84,-0.0145,18891362,192.2377,26.42,2.3,0.0954,240055,120463,1490853,1213922
12/26/2024,195,196.748,194.375,195.6,195.6,-0.51,-0.0026,12057210,195.8864,24.12,0.19,0.0079,123652,61336,1480782,1187822
12/24/2024,194.94,196.11,193.78,196.11,196.11,1.48,0.0076,10403259,195.3276,23.93,-2.48,-0.0939,99519,34333,1470683,1185654
12/23/2024,192.63,195.1,190.15,194.63,194.63,3.22,0.0168,25675014,193.2985,26.41,-1.87,-0.0661,219789,72747,1410587,1166829
12/20/2024,185.62,192.89,185.22,191.41,191.41,2.9,0.0154,63462934,190.3998,28.28,-2.17,-0.0713,338527,147341,1643393,1376270
12/19/2024,191.84,193.03,188.38,188.51,188.51,0.11,0.0006,32265241,190.5736,30.45,0.69,0.0232,265129,142589,1632369,1355243
12/18/2024,195.42,197,187.74,188.4,188.4,-7.02,-0.0359,34166074,192.6758,29.76,2.39,0.0873,273350,118268,1598150,1336429
12/17/2024,196.99,201.42,194.98,195.42,195.42,-1.24,-0.0063,43504025,197.5574,27.37,-0.1,-0.0036,416555,110560,1556190,1310266
12/16/2024,192.9,199,192.62,196.66,196.66,6.84,0.036,44934901,196.7098,27.47,1.68,0.0651,545871,130020,1517232,1291136
12/13/2024,191.27,192.73,189.64,189.82,189.82,-2.14,-0.0111,25143495,191.1099,25.79,-0.06,-0.0023,318631,113524,1632533,1369380
12/12/2024,195,195.18,191.71,191.96,191.96,-3.44,-0.0176,34817486,193.7292,25.85,-3.4,-0.1162,455823,137877,1599666,1355023
12/11/2024,185.25,195.61,184.85,195.4,195.4,10.23,0.0552,67894071,192.6945,29.25,4.2,0.1677,1007766,290024,1557331,1295001
12/10/2024,182.5,186.36,181.05,185.17,185.17,9.8,0.0559,54813022,184.0451,25.05,2.06,0.0896,855546,223406,1475412,1244099
12/9/2024,174,176.26,173.65,175.37,175.37,0.86,0.0049,25389631,175.1982,22.99,0.77,0.0347,190250,56590,1423360,1220871
12/6/2024,172,175.08,171.86,174.71,174.51,2.07,0.012,21462393,174.3247,22.22,-0.06,-0.0027,196669,65285,1478413,1238777
12/5/2024,175.75,176.06,172.33,172.64,172.64,-1.73,-0.0099,21356243,173.7653,22.28,0.81,0.0377,127713,61549,1458067,1217090
12/4/2024,171.06,174.91,171.06,174.37,174.37,3.03,0.0177,31615137,173.7691,21.47,-0.06,-0.0028,167793,72211,1444596,1202489
12/3/2024,171.43,172.68,170.85,171.34,171.34,-0.15,-0.0009,22248705,171.4766,21.53,0.09,0.0042,89002,41393,1430627,1191002
12/2/2024,168.64,172.075,168.57,171.49,171.49,2.54,0.015,23789084,171.2273,21.44,-0.57,-0.0259,148360,60550,1400402,1172900
11/29/2024,168.55,169.43,167.16,168.95,168.95,-0.28,-0.0017,14257244,168.5682,22.01,-0.06,-0.0027,100669,42265,1477085,1212480
11/27/2024,169,169.4832,168.02,169.23,169.23,0.11,0.0007,19266511,169.0255,22.07,-0.42,-0.0187,97679,51592,1458628,1200645
11/26/2024,167.65,169.82,167.58,169.12,169.12,1.47,0.0088,20486720,168.9304,22.49,-0.83,-0.0356,143581,51112,1443332,1193374
11/25/2024,166,168.63,165.6072,167.65,167.65,2.89,0.0175,33135263,167.4827,23.32,-2.77,-0.1062,174021,69926,1417272,1176668
11/22/2024,165.25,166.46,163.9,164.76,164.76,-2.87,-0.0171,38604587,165.119,26.09,-1.1,-0.0405,232230,143651,1479835,1193614
11/21/2024,173.84,174.13,163.7,167.63,167.63,-8.35,-0.0474,59734379,166.4926,27.19,3.21,0.1339,523867,215217,1353598,1158563
11/20/2024,177.13,177.675,173.78,175.98,175.98,-2.14,-0.012,18997111,175.1667,23.98,1.51,0.0672,89370,48507,1341406,1151254
11/19/2024,173.59,178.87,173.56,178.12,178.12,2.82,0.0161,23434925,176.8851,22.47,-0.38,-0.0166,152635,55887,1312124,1148193
11/18/2024,173.62,175.438,172.9,175.3,175.3,2.81,0.0163,20206613,174.2875,22.85,-0.56,-0.0239,111502,52044,1275696,1126063
11/15/2024,174.01,174.14,171.22,172.49,172.49,-3.09,-0.0176,32504649,172.3177,23.41,1.68,0.0773,150653,135122,1454506,1279209
11/14/2024,178.35,178.82,174.3218,175.58,175.58,-3.3,-0.0184,31007457,175.6976,21.73,0.31,0.0145,193409,91440,1429881,1264159
11/13/2024,180.56,180.96,178.54,178.88,178.88,-2.74,-0.0151,23184003,179.3752,21.42,-0.06,-0.0028,124800,46807,1417637,1259805
11/12/2024,179.76,182.49,179.39,181.62,181.62,1.27,0.007,25134905,181.0667,21.48,0.47,0.0224,238244,88288,1395682,1232487
11/11/2024,178.58,180.545,178.47,180.35,180.35,2,0.0112,17450354,179.8575,21.01,0.52,0.0254,112002,60394,1381986,1221633
11/8/2024,180.76,180.9,178.08,178.35,178.35,-2.4,-0.0133,22006182,178.9034,20.49,-0.22,-0.0106,169756,88053,1469671,1269232
11/7/2024,177.41,181.08,177.19,180.75,180.75,4.24,0.024,25352939,179.5241,20.71,-1.5,-0.0675,258469,94816,1467101,1249495
11/6/2024,174,176.94,173.5,176.51,176.51,6.77,0.0399,33695538,175.5121,22.21,-2.55,-0.103,226222,99503,1459849,1234226
11/5/2024,169.52,170.53,168.84,169.74,169.74,0.5,0.003,18242050,169.7258,24.76,-0.46,-0.0182,104183,48804,1432651,1224989
11/4/2024,170,170.73,168.011,169.24,169.24,-2.05,-0.012,21492744,169.1673,25.22,-1.03,-0.0392,133284,68815,1394098,1205619
11/1/2024,170.37,172.32,168.88,171.29,171.29,0.18,0.0011,31796477,171.2416,26.25,-1.78,-0.0635,216687,106355,1554522,1327709
10/31/2024,173.19,176.82,171,171.11,171.11,-3.35,-0.0192,44768981,173.3807,28.03,1.49,0.0561,300036,175540,1525970,1338900
10/30/2024,180.78,182.02,174.0599,174.46,174.46,4.78,0.0282,68890787,178.4138,26.54,-11.99,-0.3112,750313,337401,1499234,1282239
10/29/2024,167.68,170.38,167.0896,169.68,169.68,2.96,0.0178,42169025,169.0656,38.53,0.42,0.011,450873,255844,1390315,1167238
10/28/2024,168.51,168.75,163.95,166.72,166.72,1.45,0.0088,32138641,166.6788,38.11,1.26,0.0342,234103,116250,1322113,1119106
10/25/2024,163.6,165.59,163.42,165.27,165.27,2.55,0.0157,19828884,164.9221,36.85,1.17,0.0328,196677,80522,1387943,1164458
10/24/2024,162.78,163.33,161.01,162.72,162.72,-0.06,-0.0004,22412527,162.415,35.68,0.45,0.0128,130160,45872,1348163,1155010
10/23/2024,164.72,165.82,161.925,162.78,162.78,-2.36,-0.0143,18280518,163.1791,35.23,1.21,0.0356,123325,39288,1324037,1146215
10/22/2024,163,165.77,162.98,165.14,165.14,1.07,0.0065,16568121,164.7959,34.02,0.87,0.0262,99429,47873,1306748,1131865
10/21/2024,163,164.5,162.62,164.07,164.07,0.65,0.004,20946455,163.7957,33.15,0.06,0.0018,80519,54099,1280870,1108270
10/18/2024,163.13,164.71,163.08,163.42,163.42,0.49,0.003,19757661,163.7387,33.09,-0.72,-0.0213,127961,63318,1431410,1246812
10/17/2024,165.96,166.37,162.76,162.93,162.93,-2.23,-0.0135,21453395,163.9581,33.81,0.42,0.0126,143463,87532,1410875,1236681
10/16/2024,164.5,165.8,163.74,165.16,165.16,-0.3,-0.0018,16406030,164.7971,33.39,0.29,0.0088,75804,43657,1399194,1225045
10/15/2024,165.84,167.68,164.625,165.46,165.46,0.5,0.003,20247195,165.8433,33.1,1.12,0.035,126432,63149,1388190,1210684
10/14/2024,163.7,166.226,163.4,164.96,164.96,1.72,0.0105,19016141,165.0093,31.98,-1.22,-0.0367,99622,62690,1366459,1185592
10/11/2024,162.01,163.9,161.235,163.24,163.24,1.16,0.0072,15344251,163.0872,33.2,-0.37,-0.011,138413,75026,1453857,1218451
10/10/2024,160.95,163.07,160.395,162.08,162.08,0.22,0.0014,14144068,162.082,33.57,0.17,0.0051,101557,63288,1439034,1212524
10/9/2024,163.38,164.84,159.74,161.86,161.86,-2.52,-0.0153,28438805,161.5688,33.4,-0.31,-0.0092,211447,126312,1403378,1199424
10/8/2024,163.86,164.725,162.87,164.38,164.38,1.4,0.0086,23072733,163.6971,33.71,-0.61,-0.0178,110712,47312,1381686,1179400
10/7/2024,167.81,168.48,162.75,162.98,162.98,-4.08,-0.0244,22463140,165.0279,34.32,1.6,0.0489,119494,59442,1354840,1157695
10/4/2024,168.06,168.23,165.48,167.06,167.06,1.2,0.0072,19093724,166.5213,32.72,-0.74,-0.0221,162536,68170,1381738,1174412
10/3/2024,164.38,166.64,163.923,165.86,165.86,0,0,15073101,165.5902,33.46,0.61,0.0186,76754,43108,1376108,1168003
10/2/2024,166.47,167.52,164.73,165.86,165.86,-1.13,-0.0068,17760179,165.5931,32.85,0.91,0.0285,80155,33227,1363339,1166047
10/1/2024,167.72,169.16,164.58,166.99,166.99,1.14,0.0069,28338123,166.5965,31.94,1.64,0.0541,207483,80022,1342201,1137949
9/30/2024,163.47,166.15,163.26,165.85,165.85,1.9,0.0116,20481303,164.7863,30.3,0.13,0.0043,101267,29878,1321064,1128245
9/27/2024,162.81,165.7,162.6261,163.95,163.95,1.22,0.0075,21101307,164.3192,30.17,1.44,0.0501,168980,68796,1371654,1143781
9/26/2024,163.64,164.08,162.28,162.73,162.73,1.24,0.0077,20319336,162.975,28.73,0.93,0.0335,88392,54565,1363602,1132079
9/25/2024,161.4,162.81,161.3,161.49,161.49,-0.8,-0.0049,18869199,161.9655,27.8,1.37,0.0518,74171,40561,1346623,1120183
9/24/2024,163,163.2158,160.69,162.29,162.29,0.44,0.0027,23332147,162.1862,26.43,0.97,0.0381,94639,35727,1330531,1112718
9/23/2024,164.5,165.49,161.67,161.85,161.85,-1.74,-0.0106,24150852,163.2418,25.46,2.2,0.0946,103256,49869,1304375,1098561
9/20/2024,163.63,163.73,162.06,163.59,163.59,1.45,0.0089,40896438,162.9057,23.26,0.72,0.0319,183781,75589,1556652,1322753
9/19/2024,163.65,163.79,161.34,162.14,162.14,2.33,0.0146,26587733,162.6689,22.54,-1.81,-0.0743,189944,122326,1542423,1308221
9/18/2024,159.93,160.5,158.595,159.81,159.81,0.49,0.0031,21832161,159.6135,24.35,0.57,0.024,112472,55371,1533885,1300427
9/17/2024,159,160.55,158.375,159.32,159.32,1.26,0.008,19116738,159.2875,23.78,-0.46,-0.019,139395,56412,1517280,1288670
9/16/2024,157.3,158.25,156.6,158.06,158.06,0.6,0.0038,18379775,157.7256,24.24,0,0,128951,46054,1474691,1286124
9/13/2024,155.47,158.38,155.21,157.46,157.46,2.77,0.0179,29591152,157.115,24.24,-0.68,-0.0273,331894,110611,1540461,1320186
9/12/2024,153.82,154.82,152.65,154.69,154.69,3.53,0.0234,29695048,153.895,24.92,-0.34,-0.0135,209550,127293,1505118,1305860
9/11/2024,150,151.5,147.52,151.16,151.16,2.5,0.0168,29607693,149.6234,25.26,-1.51,-0.0564,168266,88628,1460126,1289741
9/10/2024,150.54,151.27,148.34,148.66,148.66,-0.05,-0.0003,31118765,149.5961,26.77,-0.15,-0.0056,128044,75716,1433273,1284384
9/9/2024,152.39,153.4,147.215,148.71,148.71,-2.01,-0.0133,39260451,149.3476,26.92,-1.61,-0.0564,269539,171073,1352531,1285840
9/6/2024,157.22,157.83,150.55,150.92,150.72,-6.32,-0.0402,37912130,152.6252,28.53,3,0.1175,210301,155875,1376500,1292614
9/5/2024,156.15,159.45,155.9805,157.24,157.24,0.79,0.005,18688747,157.5997,25.53,-0.31,-0.012,95435,70785,1356797,1282134
9/4/2024,156.74,159,155.9616,156.45,156.45,-0.91,-0.0058,19353759,157.2423,25.84,0.6,0.0238,104069,68855,1341297,1265149
9/3/2024,161.72,161.85,156.48,157.36,157.36,-6.02,-0.0368,38945301,158.6284,25.24,3.03,0.1364,166554,101749,1326747,1215192
8/30/2024,162.65,163.66,161.6925,163.38,163.38,1.6,0.0099,22123811,162.6839,22.21,-2.08,-0.0856,112677,58960,1351063,1232798
8/29/2024,164.27,165.97,160.25,161.78,161.78,-1.07,-0.0066,19699767,163.1094,24.29,-0.03,-0.0012,136113,93256,1336664,1223514
8/28/2024,165,165.6,161.5284,162.85,162.85,-1.83,-0.0111,14851782,162.7294,24.32,0.71,0.0301,98074,55082,1328190,1216977
8/27/2024,166.02,166.4426,164.46,164.68,164.68,-1.48,-0.0089,11821941,165.5573,23.61,-0.14,-0.0059,58802,30030,1326333,1206512
8/26/2024,166.7,167.55,164.455,166.16,166.16,0.54,0.0033,14190417,165.8697,23.75,0.24,0.0102,81787,32944,1308639,1194131
8/23/2024,164.5,166.18,163.83,165.62,165.62,1.82,0.0111,13955741,165.0964,23.51,-1.93,-0.0759,133171,62832,1362446,1211078
8/22/2024,167.25,167.59,163.31,163.8,163.8,-2.05,-0.0124,22493275,165.0992,25.44,1.58,0.0662,106398,57109,1350125,1202519
8/21/2024,165.05,166.85,164.67,165.85,165.85,-1.33,-0.008,22901997,165.7823,23.86,0.88,0.0383,117124,60450,1321529,1188732
8/20/2024,166.89,168.64,166.82,167.18,167.18,0.51,0.0031,18341533,167.7142,22.98,0.76,0.0342,135205,52096,1311486,1183695
8/19/2024,165.12,166.69,164.26,166.67,166.67,3.71,0.0228,22416185,165.512,22.22,-1.2,-0.0512,181624,80249,1274893,1167303
8/16/2024,161.52,165.06,161.13,162.96,162.96,1.66,0.0103,24208647,163.4964,23.42,0,0,254676,100581,1502476,1277105
8/15/2024,160.37,161.635,159.61,161.3,161.3,0.93,0.0058,31524252,160.6904,23.42,-0.52,-0.0217,225340,116829,1448726,1251184
8/14/2024,162.4,163.22,157.71,160.37,160.37,-3.79,-0.0231,40591126,159.385,23.94,-0.37,-0.0152,257609,157781,1387907,1225374
8/13/2024,163.2,164.73,162.97,164.16,164.16,1.87,0.0115,18551690,163.8612,24.31,-1.63,-0.0628,122632,46989,1360792,1214459
8/12/2024,164.57,164.9,161.84,162.29,162.29,-1.38,-0.0084,15895286,163.0084,25.94,-0.54,-0.0204,66636,54116,1340697,1201250
8/9/2024,160,163.79,159.06,163.67,163.67,1.64,0.0101,28602285,161.0021,26.48,-0.86,-0.0315,106323,90412,1384862,1223865
8/8/2024,160.6,163.69,160.21,162.03,162.03,3.09,0.0194,25578839,162.4665,27.34,-3.31,-0.108,74821,71595,1373479,1221575
8/7/2024,161.2,162.98,158.47,158.94,158.94,0.65,0.0041,25138573,160.4472,30.65,-0.22,-0.0071,84715,69435,1361113,1209536
8/6/2024,159.24,160.57,156.41,158.29,158.29,-0.96,-0.006,49004561,158.6471,30.87,-6.71,-0.1786,123976,105051,1324388,1196069
8/5/2024,155.33,164.43,154.93,159.25,159.25,-7.41,-0.0445,48797604,160.4804,37.58,7.62,0.2543,131282,150484,1299237,1173997
8/2/2024,166.23,168.51,164.67,166.66,166.66,-4.1,-0.024,29130102,166.0616,29.96,3.55,0.1344,115461,119451,1385942,1200685
8/1/2024,170.39,174.05,168.88,170.76,170.76,-0.78,-0.0045,24531392,171.105,26.41,1.67,0.0675,116583,81107,1376105,1183665
7/31/2024,173.24,174.245,170.01,171.54,171.54,1.25,0.0073,25729090,171.5418,24.74,-1.51,-0.0575,110223,43306,1368110,1173165
7/30/2024,170.11,171.2299,168.44,170.29,170.29,0.76,0.0045,18959686,169.8738,26.25,0.46,0.0178,99699,55081,1350556,1156163
7/29/2024,168.9,170.43,167.99,169.53,169.53,2.53,0.0151,20293822,169.3665,25.79,-1.13,-0.042,97570,63659,1337531,1145338
7/26/2024,167.02,168.09,164.06,167,167,-0.28,-0.0017,41336886,166.0923,26.92,-1.89,-0.0656,243575,188568,1422983,1167368
7/25/2024,172.5,173.42,167.19,167.28,167.28,-5.35,-0.031,44851973,170.0914,28.81,2.61,0.0996,234894,218644,1381949,1142102
7/24/2024,173.65,176.19,171.82,172.63,172.63,-9.16,-0.0504,49585203,173.5547,26.2,-9.09,-0.2576,369697,216258,1289976,1093181
7/23/2024,182.01,183.61,181.54,181.79,181.79,0.12,0.0007,36352714,182.684,35.29,1.1,0.0322,302883,156125,1163527,1032941
7/22/2024,180.68,182.7,180.23,181.67,181.67,4.01,0.0226,24100345,181.7718,34.19,-1.32,-0.0372,122777,64319,1120693,1010951
7/19/2024,179.03,180.29,177.13,177.66,177.66,-0.03,-0.0002,18881885,178.417,35.51,0.48,0.0137,81752,70669,1258231,1111261
7/18/2024,182,182.5,176.47,177.69,177.69,-3.33,-0.0184,23689342,178.1212,35.03,1.18,0.0349,136945,105074,1229192,1097388
7/17/2024,182.84,183.55,179.9,181.02,181.02,-2.9,-0.0158,18906256,181.1213,33.85,1.01,0.0308,113899,82873,1210718,1071106
7/16/2024,187.59,188.68,183.3736,183.92,183.92,-2.61,-0.014,18290722,185.1147,32.84,0.05,0.0015,97321,45400,1191581,1054235
7/15/2024,185.11,188.24,184.92,186.53,186.53,1.46,0.0079,16474043,186.8613,32.79,-1.45,-0.0423,92178,52756,1180641,1045519
7/12/2024,185.01,187.11,184.49,185.07,185.07,-0.5,-0.0027,20679272,185.7255,34.24,1.54,0.0471,107522,64393,1210308,1061385
7/11/2024,189.95,190.86,185.08,185.57,185.57,-5.61,-0.0293,25625784,186.9336,32.7,1.5,0.0481,145577,77139,1193685,1040269
7/10/2024,189.11,191.75,189.03,191.18,191.18,2.2,0.0116,15952454,190.6394,31.2,0.22,0.0071,89873,50180,1190212,1022013
7/9/2024,190.31,191.36,188.72,188.98,188.98,-0.05,-0.0003,15141312,189.7906,30.98,0.25,0.0081,110134,42431,1175808,1010617
7/8/2024,189.9,190.17,187.78,189.03,189.03,-1.57,-0.0082,21035886,188.9352,30.73,-0.74,-0.0235,84169,48015,1165818,995528
7/5/2024,185.8,190.86,185.8,190.6,190.6,4.78,0.0257,20967450,189.7231,31.47,1.62,0.0543,260457,91304,1177439,995716
7/3/2024,184.77,186.09,184,185.82,185.82,0.58,0.0031,10242126,185.2794,29.85,0.26,0.0088,58582,26950,1170948,989539
7/2/2024,182,185.57,181.56,185.24,185.24,2.25,0.0123,17372485,183.7927,29.59,0.08,0.0027,91990,51275,1158519,976671
7/1/2024,183.05,183.88,181.3,182.99,182.99,0.84,0.0046,14654330,182.5621,29.51,-0.33,-0.0111,73927,33425,1143021,971253
6/28/2024,184.33,185.13,181.96,182.15,182.15,-3.26,-0.0176,29156644,183.5747,29.84,0.25,0.0084,137845,60439,1197141,1003891
6/27/2024,184.29,186.05,184.02,185.41,185.41,1.53,0.0083,18848884,185.1872,29.59,1.59,0.0568,140768,69175,1184678,990435
6/26/2024,182.5,184.51,182.48,183.88,183.88,-0.15,-0.0008,19838972,183.7332,28,1.31,0.0491,115595,51086,1176501,982509
6/25/2024,179.43,184.29,179.42,184.03,184.03,4.81,0.0268,21306672,182.3036,26.69,1.21,0.0475,229860,94508,1159244,964129
6/24/2024,180.11,180.89,178.67,179.22,179.22,-0.41,-0.0023,18298012,179.5208,25.48,2.88,0.1274,144044,51778,1133172,947894
6/21/2024,177,180.85,176.61,179.63,179.63,3.33,0.0189,58582743,179.3875,22.6,0.66,0.0301,360323,121556,1420859,1307147
6/20/2024,175.42,177.29,174.99,176.3,176.3,1.21,0.0069,18377496,175.8911,21.94,-0.11,-0.005,97675,53542,1404557,1291079
6/18/2024,177.24,177.385,174.1042,175.09,175.09,-2.15,-0.0121,20031248,175.2854,22.05,0.35,0.0161,103183,36012,1384354,1285122
6/17/2024,175.37,178.36,174.81,177.24,177.24,0.45,0.0025,19618497,176.488,21.7,-0.2,-0.0091,112567,34564,1356967,1278154
6/14/2024,174.15,177.0623,174.15,176.79,176.79,1.63,0.0093,18063555,176.2466,21.9,0.16,0.0074,106977,55061,1400550,1299786
6/13/2024,176.03,176.74,174.88,175.16,175.16,-2.63,-0.0148,20913299,175.8993,21.74,0.54,0.0255,101644,49027,1386817,1291133
6/12/2024,178.2,180.41,176.11,177.79,177.79,1.17,0.0066,27864737,177.7828,21.2,-0.27,-0.0126,157583,51459,1371052,1286719
6/11/2024,176.04,176.84,173.7701,176.62,176.62,1.61,0.0092,21540582,175.2504,21.47,-0.29,-0.0133,73962,40243,1364226,1276953
6/10/2024,174.9,177.06,172.76,175.01,175.01,0.75,0.0043,23779218,174.3797,21.76,-1.13,-0.0494,144284,85808,1330243,1258670
6/7/2024,177.06,177.87,174.3,174.46,174.26,-2.27,-0.0128,19661399,176.079,22.89,0.41,0.0182,102714,53717,1375252,1275340
6/6/2024,175.99,177.15,175.75,176.73,176.73,1.32,0.0075,23251013,176.5527,22.48,-0.65,-0.0281,78915,46588,1373668,1265731
6/5/2024,175.15,176.645,173.9339,175.41,175.41,1.62,0.0093,22068519,175.2144,23.13,-0.16,-0.0069,92645,54642,1365334,1258912
6/4/2024,173.27,173.845,171.89,173.79,173.79,0.62,0.0036,26879596,172.8318,23.29,-0.23,-0.0098,58490,30234,1353660,1250383
6/3/2024,172.55,174.525,171.16,173.17,173.17,0.67,0.0039,27459118,172.5351,23.52,0.03,0.0013,68728,36641,1347378,1239450
5/31/2024,171.86,173.06,169.44,172.5,172.5,0.39,0.0023,37638876,171.1671,23.49,-0.63,-0.0261,111897,66192,1404672,1264537
5/30/2024,175.2,175.22,171.79,172.11,172.11,-3.79,-0.0215,22958677,172.9708,24.12,0.8,0.0343,112016,56266,1383546,1259218
5/29/2024,175.34,176.836,174.72,175.9,175.9,-0.5,-0.0028,23388693,176.1598,23.32,1.04,0.0467,99953,41443,1352919,1252286
5/28/2024,174.57,177.27,174.365,176.4,176.4,1.41,0.0081,18750324,176.0034,22.28,-0.02,-0.0009,81605,44191,1340965,1237977
5/24/2024,175.12,175.77,173.65,174.99,174.99,1.44,0.0083,16579438,175.0171,22.3,-0.45,-0.0198,99456,63409,1418517,1266864
5/23/2024,177,178.25,172.95,173.55,173.55,-2.83,-0.016,21024935,175.0438,22.75,0.58,0.0262,109357,51937,1394371,1256877
5/22/2024,176.64,177.15,175.21,176.38,176.38,-1.47,-0.0083,17880042,175.9357,22.17,0.74,0.0345,68490,55356,1384529,1252888
5/21/2024,176.88,178.15,175.81,177.85,177.85,0.93,0.0053,16989369,177.3876,21.43,-0.03,-0.0014,74568,45461,1375590,1243194
5/20/2024,176.24,178.77,176.08,176.92,176.92,0.86,0.0049,22554400,177.3251,21.46,-0.55,-0.025,142099,63895,1359493,1226245
5/17/2024,174.46,176.265,173.69,176.06,176.06,1.88,0.0108,24479262,175.626,22.01,0.03,0.0014,206410,85842,1563039,1449296
5/16/2024,173.29,175.115,172.69,174.18,174.18,1.67,0.0097,27867947,174.2381,21.98,-0.12,-0.0054,176510,102144,1558426,1430374
5/15/2024,170.69,172.65,170.51,172.51,172.51,2.17,0.0127,26948370,171.7182,22.1,-1.41,-0.06,161994,86909,1552184,1421065
5/14/2024,169.85,171.25,168.8,170.34,170.34,1.2,0.0071,25127138,170.0907,23.51,-1.42,-0.057,179190,93744,1542904,1410515
5/13/2024,164,169.28,164,169.14,169.14,0.49,0.0029,31327602,166.5816,24.93,0.64,0.0263,150851,93182,1508875,1374614
5/10/2024,168,169.85,166.19,168.65,168.65,-1.31,-0.0077,27639616,168.1713,24.29,0.35,0.0146,273259,146537,1538510,1416619
5/9/2024,169.58,170.69,168.18,169.96,169.96,0.58,0.0034,15346700,169.1542,23.94,-0.98,-0.0393,91377,51994,1524386,1409359
5/8/2024,168.82,170.15,168.735,169.38,169.38,-1.87,-0.0109,19569146,169.6422,24.92,1.13,0.0475,71624,89010,1517720,1389925
5/7/2024,168.44,171.76,168.39,171.25,171.25,3.15,0.0187,28039696,170.7179,23.79,-1.31,-0.0522,169283,99042,1514362,1371391
5/6/2024,167.48,168.14,166.03,168.1,168.1,0.86,0.0051,21871283,167.0496,25.1,-1.15,-0.0438,156842,86328,1466390,1334961
5/3/2024,167.57,167.96,163.05,167.24,167.24,0.62,0.0037,34662432,165.6572,26.25,-1.11,-0.0406,241159,144613,1586303,1382487
5/2/2024,164.73,166.73,163.89,166.62,166.62,2.76,0.0168,24294549,165.4932,27.36,-0.05,-0.0018,131754,96720,1578310,1356737
5/1/2024,164.38,167.12,163.09,163.86,163.86,1.08,0.0066,33493151,165.0719,27.41,0.58,0.0216,168913,91314,1576725,1338166
4/30/2024,165.7,168.1,162.6,162.78,162.78,-3.37,-0.0203,30397052,165.0003,26.83,0.96,0.0371,174194,81286,1551880,1326241
4/29/2024,169,169.55,165.21,166.15,166.15,-5.8,-0.0337,45610024,167.257,25.87,0.05,0.0019,253251,116795,1493505,1305722
4/26/2024,174.33,174.71,169.65,171.95,171.95,15.95,0.1022,64665299,171.8686,25.82,-12.44,-0.3251,744586,282573,1554241,1401342
4/25/2024,151.12,156.49,150.87,156,156,-3.13,-0.0197,57109730,154.784,38.26,2.81,0.0793,329339,322778,1468380,1255026
4/24/2024,157.52,159.565,157.165,159.13,159.13,0.87,0.0055,22779112,158.3683,35.45,0.43,0.0123,96253,64908,1454275,1225988
4/23/2024,156.95,158.97,156.28,158.26,158.26,1.98,0.0127,21151568,158.1151,35.02,-1,-0.0278,79075,53650,1430145,1202723
4/22/2024,154.11,157.64,154.06,156.28,156.28,2.19,0.0142,26446206,155.9796,36.02,-1.52,-0.0405,103410,69144,1401180,1171790
4/19/2024,156.11,156.36,152.3,154.09,154.09,-1.92,-0.0123,32615639,154.1321,37.54,0.17,0.0045,136566,108460,1637218,1436793
4/18/2024,155.28,156.94,154.62,156.01,156.01,0.54,0.0035,19883044,156.0549,37.37,1.09,0.03,130695,69888,1618498,1428486
4/17/2024,155.62,157.08,154.58,155.47,155.47,1.07,0.0069,21763130,155.8083,36.28,1.68,0.0486,121428,86282,1607008,1415968
4/16/2024,154.07,155.65,153.43,154.4,154.4,-0.46,-0.003,19038327,154.5638,34.6,-0.69,-0.0196,103044,64598,1607639,1417042
4/15/2024,158.88,159.24,154.59,154.86,154.86,-2.87,-0.0182,27136472,156.9105,35.29,0.92,0.0268,109259,121501,1600073,1392600
4/12/2024,157.95,160.2225,157.14,157.73,157.73,-1.68,-0.0105,25353746,158.2735,34.37,2.1,0.0651,271429,130417,1665421,1448048
